state,"totalvotes, 2020",county_name,"trump votecount, 2020","trump %, 2020","trump %, 2024","trump votecount, 2024","totalvotes, 2024",LSAD_TRANS,2020-2024 swing
alaska,9520.0,district 22,4684.0,49.20168067226891,,,,,
alaska,7739.0,district 23,3655.0,47.22832407287763,,,,,
alaska,10428.0,district 24,5378.0,51.57268891446106,,,,,
alaska,9325.0,district 25,4407.0,47.26005361930295,,,,,
alaska,10111.0,district 26,5243.0,51.85441598259322,,,,,
alaska,9506.0,district 27,4324.0,45.487060803702924,,,,,
alaska,12749.0,district 28,6162.0,48.333202604125816,,,,,
alaska,10747.0,district 29,7464.0,69.45194007630036,,,,,
alaska,8385.0,district 3,6076.0,72.46273106738224,,,,,
alaska,10176.0,district 30,7180.0,70.55817610062893,,,,,
alaska,12410.0,district 31,6971.0,56.17244157937148,,,,,
alaska,8335.0,district 32,4440.0,53.26934613077384,,,,,
alaska,10955.0,district 33,3059.0,27.92332268370607,,,,,
alaska,10729.0,district 34,4543.0,42.343182030012116,,,,,
alaska,10102.0,district 35,4769.0,47.20847356959018,,,,,
alaska,9292.0,district 36,5114.0,55.0365906155833,,,,,
alaska,5142.0,district 37,2358.0,45.85764294049008,,,,,
alaska,5299.0,district 38,1737.0,32.77976976788074,,,,,
alaska,5891.0,district 39,1939.0,32.91461551519267,,,,,
alaska,10511.0,district 4,4690.0,44.61992198649034,,,,,
alaska,4603.0,district 40,1994.0,43.319574190745165,,,,,
alaska,8654.0,district 5,4077.0,47.11116246822279,,,,,
alaska,9460.0,district 6,5770.0,60.99365750528541,,,,,
alaska,9622.0,district 7,7027.0,73.030554978175,,,,,
alaska,9912.0,district 8,7618.0,76.85633575464084,,,,,
alaska,10993.0,district 9,7787.0,70.8359865368871,,,,,
alaska,433.0,district 99,59.0,13.625866050808314,,,,,
arizona,35172.0,apache,11442.0,32.53155919481406,39.85857138406903,12795.0,32101.0,county,7.327012189254972
arizona,60442.0,cochise,35557.0,58.82829820323616,60.76942588991291,35936.0,59135.0,county,1.9411276866767508
arizona,73272.0,coconino,27052.0,36.91996942897696,39.18492625117231,27576.0,70374.0,county,2.2649568221953444
arizona,27662.0,gila,18377.0,66.43409731761984,68.23958408549353,18901.0,27698.0,county,1.8054867678736883
arizona,14995.0,graham,10749.0,71.68389463154384,73.4604009201446,11177.0,15215.0,county,1.776506288600757
arizona,3685.0,greenlee,2433.0,66.02442333785618,69.60193003618818,2308.0,3316.0,county,3.5775066983320016
arizona,7458.0,la paz,5129.0,68.77178868329311,71.56875572419207,5470.0,7643.0,county,2.796967040898963
arizona,2068144.0,maricopa,995665.0,48.14292428380229,51.00622145991364,1051531.0,2061574.0,county,2.8632971761113524
arizona,104668.0,mohave,78535.0,75.03248366262851,77.40597869783997,85683.0,110693.0,county,2.3734950352114623
arizona,51767.0,navajo,27657.0,53.4259277145672,57.97785513402955,29480.0,50847.0,county,4.551927419462345
arizona,520397.0,pima,207758.0,39.922981877297524,41.68111574732975,214669.0,515027.0,county,1.7581338700322249
arizona,184974.0,pinal,107077.0,57.887595013353234,60.391201533974396,126926.0,210173.0,county,2.5036065206211617
arizona,19556.0,santa cruz,6194.0,31.673143792186544,40.16799707831168,7699.0,19167.0,county,8.494853286125135
arizona,143221.0,yavapai,91527.0,63.906131084128724,66.48419305618759,99346.0,149428.0,county,2.578061972058869
arizona,69881.0,yuma,36534.0,52.28030509008171,59.625374990853885,40745.0,68335.0,county,7.345069900772174
arkansas,6292.0,arkansas,4304.0,68.4043229497775,71.22769064359113,3951.0,5547.0,county,2.823367693813637
arkansas,7926.0,ashley,5548.0,69.99747665909665,73.18634423897582,5145.0,7030.0,county,3.1888675798791724
arkansas,21007.0,baxter,15836.0,75.38439567763126,77.56514269351914,16253.0,20954.0,county,2.1807470158878743
arkansas,119912.0,benton,73965.0,61.682734004936954,62.138496831136514,79907.0,128595.0,county,0.4557628261995603
arkansas,17114.0,boone,13652.0,79.77094776206614,81.62692847124825,13968.0,17112.0,county,1.8559807091821057
arkansas,3654.0,bradley,2335.0,63.90257252326218,68.96229354939234,2213.0,3209.0,county,5.059721026130163
arkansas,2182.0,calhoun,1636.0,74.97708524289642,80.01912045889101,1674.0,2092.0,county,5.042035215994588
arkansas,11797.0,carroll,7424.0,62.931253708569976,64.74258970358814,7470.0,11538.0,county,1.8113359950181618
arkansas,4103.0,chicot,1752.0,42.7004630757982,47.50716332378224,1658.0,3490.0,county,4.80670024798404
arkansas,8395.0,clark,4616.0,54.98511018463371,59.10931174089069,4526.0,7657.0,county,4.124201556256978
arkansas,5183.0,clay,4086.0,78.834651746093,79.88725588886652,3968.0,4967.0,county,1.052604142773518
arkansas,12680.0,cleburne,10328.0,81.45110410094637,83.1697935473742,10595.0,12739.0,county,1.718689446427831
arkansas,3600.0,cleveland,2867.0,79.63888888888889,83.10610551274452,2804.0,3374.0,county,3.4672166238556343
arkansas,8616.0,columbia,5500.0,63.8347260909935,67.59445843828715,5367.0,7940.0,county,3.7597323472936495
arkansas,8685.0,conway,5694.0,65.56131260794473,68.99660461304296,5893.0,8541.0,county,3.4352920050982334
arkansas,38511.0,craighead,25558.0,66.3654540261224,67.53665216690833,25152.0,37242.0,county,1.1711981407859184
arkansas,24091.0,crawford,18607.0,77.23631231580258,78.10271041369472,18615.0,23834.0,county,0.8663980978921444
arkansas,16367.0,crittenden,7333.0,44.80356815543472,47.871398406103125,7028.0,14681.0,county,3.0678302506684076
arkansas,6942.0,cross,4946.0,71.24747911264765,72.74257728803182,4753.0,6534.0,county,1.4950981753841717
arkansas,2649.0,dallas,1573.0,59.380898452246136,63.76936316695353,1482.0,2324.0,county,4.388464714707396
arkansas,4164.0,desha,1921.0,46.13352545629203,51.497860199714694,1805.0,3505.0,county,5.364334743422667
arkansas,6908.0,drew,4349.0,62.955993051534456,66.03299293008641,4203.0,6365.0,county,3.076999878551952
arkansas,54428.0,faulkner,34421.0,63.24134636584111,64.91691912237216,35357.0,54465.0,county,1.6755727565310536
arkansas,7129.0,franklin,5677.0,79.63248702482817,80.07459474967723,5582.0,6971.0,county,0.44210772484906613
arkansas,5119.0,fulton,3961.0,77.37839421762062,80.11104501288915,4040.0,5043.0,county,2.732650795268526
arkansas,44199.0,garland,29069.0,65.7684562999163,66.99978736976398,28359.0,42327.0,county,1.231331069847684
arkansas,8200.0,grant,6794.0,82.85365853658536,83.62218370883883,6755.0,8078.0,county,0.7685251722534758
arkansas,16100.0,greene,12670.0,78.69565217391305,79.75347661188368,12617.0,15820.0,county,1.0578244379706376
arkansas,6848.0,hempstead,4470.0,65.27453271028037,68.86188208244374,4193.0,6089.0,county,3.5873493721633736
arkansas,12557.0,hot spring,9202.0,73.28183483316079,75.11194333631849,9226.0,12283.0,county,1.8301085031577031
arkansas,4834.0,howard,3367.0,69.65246172941664,72.56874580818243,3246.0,4473.0,county,2.916284078765784
arkansas,14512.0,independence,11250.0,77.5220507166483,78.67389907929484,11023.0,14011.0,county,1.1518483626465468
arkansas,5810.0,izard,4631.0,79.70740103270224,81.92405063291139,4854.0,5925.0,county,2.216649600209152
arkansas,5091.0,jackson,3593.0,70.57552543704577,73.4869109947644,3509.0,4775.0,county,2.9113855577186314
arkansas,25158.0,jefferson,9521.0,37.84482073296764,39.189189189189186,8468.0,21608.0,county,1.3443684562215452
arkansas,9498.0,johnson,6938.0,73.04695725415877,74.68815542554366,6766.0,9059.0,county,1.641198171384886
arkansas,2679.0,lafayette,1757.0,65.58417319895483,68.34408602150538,1589.0,2325.0,county,2.7599128225505467
arkansas,5857.0,lawrence,4569.0,78.00921973706676,80.9557273366128,4608.0,5692.0,county,2.946507599546038
arkansas,2848.0,lee,1286.0,45.15449438202247,46.86507936507937,1181.0,2520.0,county,1.710584983056897
arkansas,3875.0,lincoln,2729.0,70.4258064516129,74.19928825622776,2502.0,3372.0,county,3.7734818046148604
arkansas,5177.0,little river,3715.0,71.75970639366427,76.42375995101041,3744.0,4899.0,county,4.664053557346136
arkansas,8225.0,logan,6441.0,78.31003039513678,80.03656307129799,6567.0,8205.0,county,1.726532676161213
arkansas,30662.0,lonoke,22884.0,74.6330963407475,75.8491182233834,23225.0,30620.0,county,1.2160218826359
arkansas,7351.0,madison,5658.0,76.96911984763977,78.45620583922144,5885.0,7501.0,county,1.4870859915816652
arkansas,7503.0,marion,5783.0,77.07583633213382,79.35294866895937,6230.0,7851.0,county,2.277112336825553
arkansas,16529.0,miller,11920.0,72.11567547946034,74.93513889767766,11842.0,15803.0,county,2.8194634182173246
arkansas,12342.0,mississippi,7296.0,59.11521633446767,64.97154054306242,6963.0,10717.0,county,5.856324208594749
arkansas,2816.0,monroe,1545.0,54.86505681818182,56.92560624743116,1385.0,2433.0,county,2.060549429249342
arkansas,3873.0,montgomery,3046.0,78.64704363542474,80.5772862152684,2987.0,3707.0,county,1.9302425798436644
arkansas,3358.0,nevada,2133.0,63.51995235259083,68.86824905400756,2002.0,2907.0,county,5.348296701416736
arkansas,3998.0,newton,3192.0,79.83991995998,81.24668435013263,3063.0,3770.0,county,1.406764390152631
arkansas,9629.0,ouachita,5294.0,54.97974867587496,58.61349408764202,5056.0,8626.0,county,3.633745411767059
arkansas,4627.0,perry,3479.0,75.18910741301059,77.63961605584643,3559.0,4584.0,county,2.4505086428358425
arkansas,6242.0,phillips,2417.0,38.721563601409805,42.48683677602268,2098.0,4938.0,county,3.7652731746128723
arkansas,4246.0,pike,3519.0,82.87800282618936,85.95686094538779,3746.0,4358.0,county,3.078858119198429
arkansas,7521.0,poinsett,5918.0,78.68634490094402,80.95776239581862,5731.0,7079.0,county,2.2714174948745978
arkansas,8490.0,polk,7035.0,82.86219081272085,84.30260617760618,6987.0,8288.0,county,1.4404153648853253
arkansas,24432.0,pope,18081.0,74.00540275049116,74.89562233888635,18118.0,24191.0,county,0.8902195883951975
arkansas,3495.0,prairie,2786.0,79.71387696709586,82.125,2628.0,3200.0,county,2.4111230329041433
arkansas,169956.0,pulaski,63687.0,37.47263997740592,37.665991008549675,57977.0,153924.0,county,0.19335103114375585
arkansas,6812.0,randolph,5355.0,78.61127422196125,80.87703435804701,5367.0,6636.0,county,2.2657601360857598
arkansas,56959.0,saline,39556.0,69.44644393335557,68.97533371521811,39736.0,57609.0,county,-0.47111021813745424
arkansas,3551.0,scott,2962.0,83.41312306392565,86.08156028368793,2913.0,3384.0,county,2.668437219762282
arkansas,4019.0,searcy,3365.0,83.72729534710128,85.42258981649005,3305.0,3869.0,county,1.6952944693887702
arkansas,47140.0,sebastian,31198.0,66.18158676283412,67.58558479274839,30719.0,45452.0,county,1.403998029914277
arkansas,5202.0,sevier,3884.0,74.6635909265667,80.01697072549851,3772.0,4714.0,county,5.353379798931812
arkansas,7566.0,sharp,5938.0,78.48268569918055,80.38187441172516,5978.0,7437.0,county,1.899188712544614
arkansas,7108.0,st. francis,3242.0,45.61057962858751,48.653621006857335,2909.0,5979.0,county,3.0430413782698267
arkansas,5938.0,stone,4616.0,77.73661165375547,79.73466003316749,4808.0,6030.0,county,1.9980483794120119
arkansas,16607.0,union,10478.0,63.093876076353354,66.00207146556188,10196.0,15448.0,county,2.9081953892085295
arkansas,7807.0,van buren,6034.0,77.28961188676828,79.03162314656869,6023.0,7621.0,county,1.7420112598004067
arkansas,94266.0,washington,47504.0,50.39356713979589,51.712674200786346,50243.0,97158.0,county,1.3191070609904543
arkansas,30885.0,white,24182.0,78.29690788408612,79.49541135648734,24514.0,30837.0,county,1.1985034724012138
arkansas,2476.0,woodruff,1543.0,62.31825525040387,65.27178602243313,1513.0,2318.0,county,2.9535307720292607
arkansas,6741.0,yell,5226.0,77.52558967512239,79.46580206885903,5147.0,6477.0,county,1.940212393736644
california,770070.0,alameda,136309.0,17.70085836352539,21.009653184893317,140555.0,669002.0,county,3.3087948213679255
california,741.0,alpine,244.0,32.928475033738195,32.926829268292686,243.0,738.0,county,-0.0016457654455095394
california,22304.0,amador,13585.0,60.908357245337164,62.57477010981163,14018.0,22402.0,county,1.6664128644744665
california,102066.0,butte,48730.0,47.74361687535516,49.91271965553357,47179.0,94523.0,county,2.169102780178413
california,27164.0,calaveras,16518.0,60.80842291267855,62.785603685939805,16625.0,26479.0,county,1.977180773261253
california,7961.0,colusa,4559.0,57.26667504082402,62.86853724540664,4414.0,7021.0,county,5.601862204582623
california,581316.0,contra costa,152877.0,26.298433210164525,29.364119008364465,155308.0,528904.0,county,3.06568579819994
california,11453.0,del norte,6461.0,56.41316685584563,56.78720181749337,5999.0,10564.0,county,0.3740349616477374
california,116159.0,el dorado,61838.0,53.23565113336031,54.61524711770489,61109.0,111890.0,county,1.3795959843445829
california,364917.0,fresno,164464.0,45.06887867652096,50.89786928593778,165924.0,325994.0,county,5.82899060941682
california,11297.0,glenn,7063.0,62.52102328051695,66.11760199195557,6904.0,10442.0,county,3.5965787114386174
california,68843.0,humboldt,21770.0,31.622677686910798,33.56635735193373,21559.0,64228.0,county,1.943679665022934
california,56743.0,imperial,20847.0,36.739333486068766,49.136510874595096,26546.0,54025.0,county,12.39717738852633
california,9484.0,inyo,4620.0,48.71362294390553,49.91621047927606,4468.0,8951.0,county,1.202587535370533
california,305292.0,kern,164484.0,53.87759915097677,59.26968077219096,167879.0,283246.0,county,5.392081621214189
california,43861.0,kings,24072.0,54.882469619935705,60.417821257319105,25074.0,41501.0,county,5.5353516373834
california,28812.0,lake,13123.0,45.54699430792725,49.18345229642364,13161.0,26759.0,county,3.636457988496389
california,11987.0,lassen,8970.0,74.83106698923834,75.79808284231818,8619.0,11371.0,county,0.9670158530798432
california,4264365.0,los angeles,1145530.0,26.862850623715374,31.913243842510532,1189862.0,3728427.0,county,5.050393218795158
california,53732.0,madera,29378.0,54.67505397156257,59.212067955477444,32344.0,54624.0,county,4.537013983914875
california,155830.0,marin,24612.0,15.794134633895911,16.691068814055637,24054.0,144113.0,county,0.8969341801597253
california,10280.0,mariposa,5950.0,57.87937743190662,59.15448522452414,5625.0,9509.0,county,1.2751077926175185
california,43340.0,mendocino,13267.0,30.611444393170284,34.49612403100775,13528.0,39216.0,county,3.8846796378374684
california,90554.0,merced,39397.0,43.50663692382446,50.87855356977498,43955.0,86392.0,county,7.37191664595052
california,4343.0,modoc,3109.0,71.58646097167856,71.85703574106473,2875.0,4001.0,county,0.2705747693861724
california,6738.0,mono,2513.0,37.29593351142773,37.82981530343008,2294.0,6064.0,county,0.5338817920023544
california,163923.0,monterey,46299.0,28.244358631796633,33.55143881459671,49226.0,146718.0,county,5.307080182800075
california,72150.0,napa,20676.0,28.656964656964657,31.05615646310394,20357.0,65549.0,county,2.3991918061392816
california,64750.0,nevada,26779.0,41.357528957528956,42.13126891135003,26177.0,62132.0,county,0.773739953821071
california,1522113.0,orange,676498.0,44.44466343825984,47.07631033131675,654815.0,1390965.0,county,2.63164689305691
california,235084.0,placer,122488.0,52.10392880842593,52.75271683411934,123492.0,234096.0,county,0.6487880256934133
california,11260.0,plumas,6445.0,57.238010657193605,56.86897784841561,5725.0,10067.0,county,-0.3690328087779946
california,997156.0,riverside,449144.0,45.04250087248134,49.304013173010645,463509.0,940104.0,county,4.261512300529304
california,718440.0,sacramento,259405.0,36.10670341295028,38.39933234443961,252140.0,656626.0,county,2.2926289314893253
california,28830.0,san benito,10590.0,36.73257023933403,42.32341133494882,11702.0,27649.0,county,5.590841095614792
california,841130.0,san bernardino,366257.0,43.54344750514189,49.67953851445556,378416.0,761714.0,county,6.136091009313667
california,1602143.0,san diego,600094.0,37.45570776141705,40.145866857582895,593270.0,1477786.0,county,2.690159096165843
california,443553.0,san francisco,56417.0,12.71933680980627,15.533397524344606,62594.0,402964.0,county,2.8140607145383356
california,288492.0,san joaquin,121098.0,41.9762073125078,48.92308975958676,128996.0,263671.0,county,6.946882447078956
california,159714.0,san luis obispo,67436.0,42.22297356524788,43.06806574426595,64932.0,150766.0,county,0.8450921790180743
california,374251.0,san mateo,75584.0,20.196071620383112,23.175297924442063,76564.0,330369.0,county,2.979226304058951
california,200339.0,santa barbara,65736.0,32.812383010796694,35.11896705735864,64870.0,184715.0,county,2.3065840465619445
california,850741.0,santa clara,214612.0,25.22647903415963,28.10697290764132,210924.0,750433.0,county,2.88049387348169
california,144837.0,santa cruz,26937.0,18.598148263220033,20.876323496282946,27801.0,133170.0,county,2.278175233062914
california,92930.0,shasta,60789.0,65.41375228666737,66.91765241128297,58834.0,87920.0,county,1.5039001246155976
california,1931.0,sierra,1142.0,59.140341791817704,60.77537058152793,1066.0,1754.0,county,1.6350287897102262
california,23472.0,siskiyou,13290.0,56.62065439672802,57.987807715575414,12461.0,21489.0,county,1.367153318847393
california,205877.0,solano,69306.0,33.663789544242434,37.056059504619824,70345.0,189834.0,county,3.3922699603773907
california,268317.0,sonoma,61825.0,23.041775213646545,25.226507998377258,63426.0,251426.0,county,2.1847327847307128
california,214954.0,stanislaus,104145.0,48.449900909031705,54.17780748663101,106986.0,197472.0,county,5.727906577599306
california,42644.0,sutter,24375.0,57.1592721133102,64.50071181614805,25372.0,39336.0,county,7.341439702837853
california,28731.0,tehama,19141.0,66.62141937280289,69.73842906678728,18503.0,26532.0,county,3.117009693984386
california,6259.0,trinity,3188.0,50.93465409809874,52.772364924712136,2979.0,5645.0,county,1.837710826613396
california,146885.0,tulare,77579.0,52.81614868774892,59.198859235774826,81785.0,138153.0,county,6.382710548025905
california,30408.0,tuolumne,17689.0,58.17219152854513,59.73620270739327,17210.0,28810.0,county,1.5640111788481406
california,422825.0,ventura,162207.0,38.36267959557736,40.99867677007846,158637.0,386932.0,county,2.6359971745010995
california,97294.0,yolo,27292.0,28.05106173042531,30.072686820248624,27844.0,92589.0,county,2.0216250898233135
california,29796.0,yuba,17676.0,59.32339911397503,61.49318257399401,18491.0,30070.0,county,2.1697834600189836
colorado,236740.0,adams,95657.0,40.405930556728904,44.15263825556279,103024.0,233336.0,county,3.7467076988338874
colorado,7808.0,alamosa,3813.0,48.83452868852459,53.956643170634386,4057.0,7519.0,county,5.122114482109794
colorado,350183.0,arapahoe,127323.0,36.35898944266284,38.50379934306547,125311.0,325451.0,county,2.1448099004026275
colorado,9144.0,archuleta,5189.0,56.74759405074366,55.77765900587921,5218.0,9355.0,county,-0.9699350448644495
colorado,2225.0,baca,1867.0,83.91011235955055,84.13173652694611,1686.0,2004.0,county,0.2216241673955608
colorado,2274.0,bent,1503.0,66.09498680738787,68.34170854271356,1496.0,2189.0,county,2.2467217353256927
colorado,206111.0,boulder,42501.0,20.620442382987807,20.778995666581697,40758.0,196150.0,county,0.1585532835938892
colorado,46632.0,broomfield,16295.0,34.94381540572997,34.32727428070999,16071.0,46817.0,county,-0.6165411250199782
colorado,13718.0,chaffee,6222.0,45.356465957136614,41.85627081021088,6034.0,14416.0,county,-3.5001951469257335
colorado,1136.0,cheyenne,993.0,87.41197183098592,88.15165876777252,930.0,1055.0,county,0.7396869367865975
colorado,6548.0,clear creek,2754.0,42.05864386072083,40.190132765120474,2452.0,6101.0,county,-1.868511095600354
colorado,4333.0,conejos,2286.0,52.75790445418879,57.45614035087719,2358.0,4104.0,county,4.698235896688402
colorado,2094.0,costilla,741.0,35.38681948424069,40.86538461538461,850.0,2080.0,county,5.478565131143924
colorado,1750.0,crowley,1271.0,72.62857142857143,72.15709261430247,1231.0,1706.0,county,-0.47147881426896276
colorado,3635.0,custer,2474.0,68.060522696011,66.79596586501164,2583.0,3867.0,county,-1.2645568309993678
